name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ho Chi Minh City, VN",3/24/2024,89.6,79.4,81.8,91.6,77.7,81.6,72.1,65.8,0,17,0,,0,0,14.7,9,159.7,1011.7,64.5,14.4,254,9.1,5,10,2024-03-24T05:36:00,2024-03-24T18:00:00,0.19,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/25/2024,85.2,76.4,80.1,86.9,74.6,79.9,70,65.9,0.01,40,18.4,rain,0,0,21.5,13.3,225.8,1010.9,61.9,14.9,263.6,9.5,9,0,2024-03-25T05:37:00,2024-03-25T18:12:00,0.22,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/26/2024,89.1,79,81.7,90.8,78.6,81.1,64.5,68,0,36,22.9,rain,0,0,19.2,12.3,121.1,1009,56,16.2,303.1,10.9,10,0,2024-03-26T05:39:00,2024-03-26T18:10:00,0.25,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/27/2024,86.8,78.4,80.4,89.2,77.7,81.7,71.9,51.4,0,8,0,,0,0,13,8.7,207.7,1010.6,50,12,340.1,12.2,5,0,2024-03-27T05:49:00,2024-03-27T18:00:00,0.29,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/28/2024,80.5,71.6,76.2,82.9,69.7,75.4,65.5,76.3,0,0,0,,0,0,18.3,10.6,147.7,1008.9,57.6,13.1,277.8,10,6,0,2024-03-28T05:32:00,2024-03-28T18:14:00,0.32,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/29/2024,84.8,74.5,79.2,87.3,72.7,78.3,66.7,87,0.01,29,18,rain,0,0,18,11.7,93,1009.6,47.4,16.8,211.4,7.6,8,0,2024-03-29T05:38:00,2024-03-29T18:14:00,0.36,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/30/2024,85.1,74.9,79.1,86.9,73.9,78.4,65.7,64.6,0.08,26,22.3,rain,0,0,21.9,16,49.8,1015.2,61.1,15.9,180.1,6.5,10,10,2024-03-30T05:38:00,2024-03-30T18:09:00,0.39,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/31/2024,90.2,79.6,83.1,91.8,78.8,84.7,66.1,65.5,0.1,24,7.2,rain,0,0,22.3,13.2,115.4,1004.4,48.4,13,224.8,8.1,6,0,2024-03-31T05:31:00,2024-03-31T18:00:00,0.42,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/1/2024,86.3,75.9,79.1,87.9,75.8,80.5,61.8,78.4,0,12,0,,0,0,22.8,13.7,15,1012.7,39.1,15.8,275.9,9.9,11,0,2024-04-01T05:31:00,2024-04-01T18:15:00,0.46,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/2/2024,88.1,79,81.1,90.1,78.2,81.6,70.1,65.1,0,4,0,,0,0,21.7,13.1,289.1,1008.6,35.4,13.1,158.9,5.7,6,0,2024-04-02T05:39:00,2024-04-02T18:01:00,0.49,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/3/2024,87.8,80.5,82.6,89.3,79.7,81.6,66.1,62.8,0.01,32,10.7,rain,0,0,17.5,11.4,78.6,1006.6,29.4,16.4,240.1,8.6,4,0,2024-04-03T05:48:00,2024-04-03T18:04:00,0.53,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/4/2024,84.7,76.8,80.5,85.7,75.7,81.9,63.9,71.9,0,17,0,,0,0,14.6,11.5,150,1006.4,60.4,12.2,278,10,7,0,2024-04-04T05:48:00,2024-04-04T18:08:00,0.56,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/5/2024,88.1,77.3,81.8,91.1,75.9,82.3,73.1,71.8,0,0,0,,0,0,13.2,10.2,161.9,1012.6,51.9,15.8,211.4,7.6,7,0,2024-04-05T05:31:00,2024-04-05T18:08:00,0.59,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/6/2024,90.4,80.5,84.4,92,79.5,84.1,68.3,81.1,0.08,21,8.9,rain,0,0,13.2,10.1,112.6,1013.5,42.3,15.8,143.3,5.2,4,0,2024-04-06T05:38:00,2024-04-06T18:01:00,0.63,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/7/2024,88.5,76.7,81.3,91.1,76.1,81.9,69.3,65.2,0,0,0,,0,0,16.6,9.9,20.6,1008,51.5,14.3,128.8,4.6,5,0,2024-04-07T05:44:00,2024-04-07T18:08:00,0.66,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/8/2024,81.5,71.9,76.2,82.5,70.3,75.4,63.5,61.5,0,14,0,,0,0,19.7,10.2,309.4,1010.3,53.1,20.6,251,9,6,0,2024-04-08T05:41:00,2024-04-08T18:00:00,0.69,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/9/2024,86.6,76.2,81,88.6,74.3,80.2,63.9,64.8,0,4,0,,0,0,18.6,8.8,329.3,1005.1,59.5,13.9,358.9,12.9,5,0,2024-04-09T05:44:00,2024-04-09T18:15:00,0.73,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/10/2024,89.4,80.7,83,91.9,78.7,83.5,68.7,60.6,0,0,0,,0,0,19.1,10,293.2,1006.1,46.6,13.1,307.1,11.1,6,0,2024-04-10T05:38:00,2024-04-10T18:12:00,0.76,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/11/2024,85.9,76,79,87.5,75,79,69.2,83.1,0,18,0,,0,0,20.7,11.7,1.8,1012.7,45.5,14.8,257.1,9.3,11,0,2024-04-11T05:49:00,2024-04-11T18:14:00,0.8,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",4/12/2024,84.1,77.3,79.7,86.2,76.4,81.1,64.9,81,0.07,25,24.1,rain,0,0,19.5,14,98.7,1005.3,49.1,18.6,326.2,11.7,9,0,2024-04-12T05:35:00,2024-04-12T18:14:00,0.83,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/13/2024,89.5,77.6,82.2,92.2,75.9,81.7,68.7,58.7,0.02,43,23,rain,0,0,19.1,12.5,57.2,1007.1,65.8,14.8,254.6,9.2,6,0,2024-04-13T05:42:00,2024-04-13T18:08:00,0.86,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/14/2024,84.9,77,80.7,86.1,76.5,82,63.9,74.6,0,0,0,,0,0,11.3,8.3,295,1012.6,62.4,8.6,301.8,10.9,8,0,2024-04-14T05:41:00,2024-04-14T18:14:00,0.9,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/15/2024,88.6,77.8,81.1,91.4,76.1,82.2,69,82.9,0.09,35,12.3,rain,0,0,16,10.5,47.7,1015.2,41.7,15.3,205.9,7.4,10,0,2024-04-15T05:34:00,2024-04-15T18:07:00,0.93,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/16/2024,87.2,75.7,79.4,90,75,80.4,65.2,66.9,0.02,27,14.4,rain,0,0,19.8,13.1,0.1,1011.3,46,13,219.3,7.9,6,0,2024-04-16T05:45:00,2024-04-16T18:08:00,0.97,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/17/2024,86.3,76.5,78.7,87.7,75,80.4,67.6,71.5,0.03,31,6.9,rain,0,0,16.3,13.3,3.4,1011.3,72.3,13.2,214.4,7.7,11,0,2024-04-17T05:47:00,2024-04-17T18:11:00,0,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/18/2024,87.1,79,81.1,88.3,77.7,82.9,65.3,55.6,0,14,0,,0,0,18.4,12.3,298.6,1008.2,51.3,9.3,163,5.9,7,0,2024-04-18T05:45:00,2024-04-18T18:14:00,0.03,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/19/2024,88,77.8,81.9,89.2,76.6,83.2,73.5,58.3,0,19,0,,0,0,16.3,10.3,224.3,1006.6,41.5,15,264.9,9.5,5,0,2024-04-19T05:46:00,2024-04-19T18:16:00,0.07,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/20/2024,83.1,75.8,77.9,85.2,75.2,78.7,69.5,49.4,0,19,0,,0,0,20.3,12,162.8,1011.7,54.1,14.4,225.8,8.1,5,10,2024-04-20T05:41:00,2024-04-20T18:13:00,0.1,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/21/2024,89.5,77.8,81.7,90.6,77.8,81.5,71.2,66.3,0.06,34,28,rain,0,0,14.9,8.3,326.9,1014.3,50.5,17,301.9,10.9,8,0,2024-04-21T05:30:00,2024-04-21T18:15:00,0.14,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/22/2024,84.5,75.6,79.8,86.6,74.5,81.6,64.2,61.8,0.05,32,16.8,rain,0,0,20.4,13.4,16.7,1009,72.4,19.3,299.5,10.8,7,0,2024-04-22T05:31:00,2024-04-22T18:14:00,0.17,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/23/2024,86.2,75.4,78.9,87.8,74.2,79.3,63.6,82.2,0,1,0,,0,0,17.6,14.2,309.5,1008.1,67.1,10,244.7,8.8,4,0,2024-04-23T05:48:00,2024-04-23T18:18:00,0.2,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",4/24/2024,84.3,75.7,78.7,85.6,75.1,80.7,65.9,84.5,0,0,0,,0,0,10.8,6.6,52.2,1009.9,59,14.4,227.5,8.2,9,0,2024-04-24T05:33:00,2024-04-24T18:08:00,0.24,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",4/25/2024,86,77.7,81.1,88.5,76.4,80.9,64.3,67.3,0,0,0,,0,0,21.2,15.3,339.7,1009.6,50.6,14.2,251.3,9,7,30,2024-04-25T05:42:00,2024-04-25T18:10:00,0.27,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/26/2024,85.9,76.3,80.9,88.1,75.6,81.5,67.3,68.3,0.02,29,8.6,rain,0,0,18.6,10.7,59.2,1017.3,74.4,17.5,172.3,6.2,6,0,2024-04-26T05:40:00,2024-04-26T18:17:00,0.31,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/27/2024,85.7,74.1,78,87.2,72.2,78.2,60.2,76,0,11,0,,0,0,15.4,7.2,28.7,1007.2,44.2,14.8,297,10.7,7,0,2024-04-27T05:31:00,2024-04-27T18:06:00,0.34,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",4/28/2024,85.3,73.3,78.3,86.4,73.1,79.3,61.5,83.1,0.1,39,28.2,rain,0,0,21.4,11.8,199.7,1006.8,58.5,14.7,253.9,9.1,10,0,2024-04-28T05:48:00,2024-04-28T18:10:00,0.37,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/29/2024,88.9,79.5,83.5,90.8,79,82.9,66.6,63.9,0.08,32,5.8,rain,0,0,16.7,11.6,130.5,1008,61.2,15.3,281.3,10.1,7,0,2024-04-29T05:46:00,2024-04-29T18:14:00,0.41,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",4/30/2024,86.1,77.6,81.3,88.8,75.7,80.9,68.1,61.3,0,1,0,,0,0,13.1,9.8,96.7,1008.6,60.5,21.3,279.6,10.1,7,0,2024-04-30T05:32:00,2024-04-30T18:08:00,0.44,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",5/1/2024,92.4,81.9,85.9,94.5,80.6,87.2,77.7,89.8,0.16,67,65.8,rain,0,0,13.9,9,235.7,1007.7,99.3,11.3,164.4,5.9,6,0,2024-05-01T05:40:00,2024-05-01T18:15:00,0.47,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/2/2024,89.1,80.3,82.6,90.4,80.1,83.4,69.3,93.4,0.13,98,51.5,rain,0,0,11.4,7.2,355.4,1007.1,100,16.8,186,6.7,9,0,2024-05-02T05:43:00,2024-05-02T18:14:00,0.51,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/3/2024,86.3,75.9,80.1,87.6,75.9,81.5,65.2,95.4,0.15,52,53.5,rain,0,0,24.7,18.1,178.4,1008.4,91.7,13.4,193.2,7,4,0,2024-05-03T05:30:00,2024-05-03T18:18:00,0.54,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/4/2024,93.1,85.3,87.9,95.5,84.9,87.1,73,80,0.29,54,48.4,rain,0,0,10.7,7,111.5,1008,100,18.7,110.3,4,4,0,2024-05-04T05:32:00,2024-05-04T18:02:00,0.58,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/5/2024,85.6,78.1,80.8,86.9,76.8,80.6,72,90.9,0.22,61,65.4,rain,0,0,15.1,7.5,41.9,1013.2,94.6,7.8,233.6,8.4,2,0,2024-05-05T05:44:00,2024-05-05T18:02:00,0.61,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/6/2024,84.2,75.8,79.2,87.1,75,79.3,67.5,84.1,0.42,91,60.7,rain,0,0,15.8,10.5,294.4,1015.3,60,15.9,198.2,7.1,2,0,2024-05-06T05:48:00,2024-05-06T18:12:00,0.64,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/7/2024,86.3,76.6,80.7,89.2,75.4,80.9,64.6,86.1,0.22,61,58.5,rain,0,0,19.9,13.1,299.8,1009.2,76.8,16.9,112.4,4,4,0,2024-05-07T05:30:00,2024-05-07T18:07:00,0.68,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/8/2024,89.5,81.6,84.4,90.6,80.9,85.7,71.3,91.2,0.23,100,60.6,rain,0,0,19.7,12.6,197.1,1009,74.1,17.3,122.8,4.4,6,0,2024-05-08T05:49:00,2024-05-08T18:07:00,0.71,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/9/2024,89.3,80.5,83.7,90.4,79.3,83.2,65.8,82.3,0.63,87,65.2,rain,0,0,18.8,11.2,167.3,1015.3,97.2,12.6,201.7,7.3,3,0,2024-05-09T05:43:00,2024-05-09T18:02:00,0.75,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/10/2024,84.3,75.9,79.1,86.9,75.4,79.1,63.8,98.1,0.21,97,50.6,rain,0,0,18.3,13.7,335.7,1006.7,100,14.4,269.3,9.7,7,0,2024-05-10T05:41:00,2024-05-10T18:12:00,0.78,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/11/2024,90,80.2,84.4,91.2,79.8,84.9,68,92.3,0.14,79,79.5,rain,0,0,16.1,9,325.5,1005.3,96.2,18.5,223.4,8,3,0,2024-05-11T05:36:00,2024-05-11T18:13:00,0.81,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/12/2024,87.7,76.9,80.1,89.6,76.3,79.9,64.7,83.6,0.69,74,58.3,rain,0,0,16.7,12.6,248.6,1008.6,100,15.6,248.2,8.9,6,0,2024-05-12T05:46:00,2024-05-12T18:01:00,0.85,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/13/2024,90.3,78.3,82.8,93.2,78.1,84.4,73.5,95.6,1.2,77,32.3,rain,0,0,16.8,8.5,230.5,1005.9,82.8,14.9,252.7,9.1,7,0,2024-05-13T05:40:00,2024-05-13T18:12:00,0.88,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/14/2024,87.8,80.7,83,89.1,79,84.2,67.8,92.1,0.21,67,63.6,rain,0,0,16.8,13.6,261.5,1007.1,86.4,18.5,226.4,8.2,6,10,2024-05-14T05:30:00,2024-05-14T18:04:00,0.92,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/15/2024,87,80.5,82.7,89,79.3,84.5,69.8,89.4,0.51,70,45.6,rain,0,0,17.2,13.7,317.2,1004.5,84,16.7,209.2,7.5,6,0,2024-05-15T05:45:00,2024-05-15T18:03:00,0.95,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/16/2024,88.2,81.7,83.8,90.6,80.1,84.5,72.4,79.9,0.1,74,34.6,rain,0,0,16.2,10.9,157.4,1006.6,97.3,10.1,221.6,8,4,0,2024-05-16T05:30:00,2024-05-16T18:07:00,0.98,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",5/17/2024,86.8,78.6,82.3,87.9,77.8,84.1,67.2,99,0.16,72,78,rain,0,0,16.7,7.6,203,1009.4,76.4,20.3,141.1,5.1,6,0,2024-05-17T05:48:00,2024-05-17T18:17:00,0.02,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/18/2024,86.6,76.7,79.7,87.9,75.4,80.6,70.4,90.8,0.51,51,43.1,rain,0,0,19.6,10.4,321.1,1008.4,95.5,11.3,161.4,5.8,7,0,2024-05-18T05:48:00,2024-05-18T18:12:00,0.05,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/19/2024,91.4,81,84.5,92.9,80.4,85.7,73.2,88.2,0.32,75,52.8,rain,0,0,15.7,6.2,8.8,1015.6,88.2,19,181.8,6.5,3,0,2024-05-19T05:49:00,2024-05-19T18:08:00,0.08,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/20/2024,86.1,78.9,81,89,78.3,80.4,71.9,83.1,0.68,79,42.8,rain,0,0,13.2,10.1,80.3,1004,72.2,13.9,205.4,7.4,2,0,2024-05-20T05:36:00,2024-05-20T18:06:00,0.12,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/21/2024,90.7,80.4,83.8,93.6,79.8,85.4,70.2,77.3,0.73,69,37.9,rain,0,0,24.9,17.1,137.9,1012.2,78.7,15.6,163.6,5.9,5,0,2024-05-21T05:44:00,2024-05-21T18:12:00,0.15,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",5/22/2024,90.2,81.9,84.2,91.8,80.5,83.3,68.3,91.1,0.26,74,50.5,rain,0,0,11.4,6.8,49.1,1005.2,72.3,18.1,131.5,4.7,6,0,2024-05-22T05:47:00,2024-05-22T18:15:00,0.19,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/23/2024,89.5,80,83.9,90.6,79.1,83.1,70.5,84,0.25,83,45.8,rain,0,0,15.3,8.8,288.6,1000.3,86.3,13.6,223.3,8,7,0,2024-05-23T05:44:00,2024-05-23T18:19:00,0.22,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/24/2024,85.7,74.3,78.6,86.8,73.7,79,67.7,80.8,0.5,83,51.6,rain,0,0,21.9,14.1,219.3,1015.5,86.4,19.6,179.4,6.5,5,30,2024-05-24T05:49:00,2024-05-24T18:18:00,0.25,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/25/2024,85.4,76.2,80.1,87.6,76,79.4,71.2,80.7,1.24,92,31.9,rain,0,0,14.5,9,359.4,1011.5,88.3,20.9,177.3,6.4,5,10,2024-05-25T05:42:00,2024-05-25T18:11:00,0.29,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/26/2024,87.6,77.7,82.5,89.9,77.6,81.7,65.6,89.1,0.63,100,37.5,rain,0,0,15.7,12.4,316.4,1016.2,80.7,13.8,161.6,5.8,5,0,2024-05-26T05:48:00,2024-05-26T18:02:00,0.32,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/27/2024,88.7,77.5,81.1,91.6,76,80.5,65.8,80.7,0.17,84,64.4,rain,0,0,19.2,10.7,282.2,1008.3,72.5,19.3,222.6,8,7,0,2024-05-27T05:41:00,2024-05-27T18:10:00,0.36,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/28/2024,85.6,77.9,80.6,88.5,77.7,80.9,65.4,85.2,0.87,65,58.4,rain,0,0,17.7,12.2,272.4,1015.2,100,11.8,160.7,5.8,7,0,2024-05-28T05:31:00,2024-05-28T18:05:00,0.39,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/29/2024,86.3,76.5,79.8,88.3,74.8,81.5,63.8,76.6,0.26,67,71.3,rain,0,0,20.4,11.8,127.3,1011.2,71.4,11.2,208.9,7.5,5,0,2024-05-29T05:47:00,2024-05-29T18:14:00,0.42,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",5/30/2024,86.5,78.9,82.3,89.3,78.7,84.1,66.9,98.9,0.29,65,65.5,rain,0,0,19.7,13.6,40.6,1012.6,96.2,15.8,233.3,8.4,3,0,2024-05-30T05:36:00,2024-05-30T18:03:00,0.46,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",5/31/2024,86,76.2,81,89,76.1,80.5,68.2,83.2,0.04,45,15.9,rain,0,0,23.2,15.4,300,1004.7,83.1,16.9,109.6,3.9,8,0,2024-05-31T05:46:00,2024-05-31T18:08:00,0.49,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",6/1/2024,91.1,81.7,85.3,93.8,81.3,85.6,74.9,90.4,0.35,55,36.7,rain,0,0,15.2,10,328.8,1008.1,100,13.4,176.4,6.4,7,0,2024-06-01T05:40:00,2024-06-01T18:03:00,0.53,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/2/2024,93.4,80.9,85.8,94.8,79.6,86,70.9,90.4,0.11,69,54.1,rain,0,0,19.7,14.5,297.7,1010.3,79.9,19,162.5,5.8,5,0,2024-06-02T05:33:00,2024-06-02T18:18:00,0.56,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/3/2024,96,86.3,89.7,97.2,85.7,91.1,75.6,94.5,0.72,62,50.8,rain,0,0,21.4,15.6,13,1008,100,16.3,165.8,6,4,0,2024-06-03T05:47:00,2024-06-03T18:03:00,0.59,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/4/2024,91.2,82,86.8,92.6,80.6,88.2,75,98.8,1.09,68,36.3,rain,0,0,15.5,9.9,130.7,1008,58.6,15.4,132.7,4.8,5,0,2024-06-04T05:47:00,2024-06-04T18:07:00,0.63,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/5/2024,93.5,80.9,85.8,94.7,80.8,85.4,69.1,78.4,1.51,64,56.2,rain,0,0,13,8.6,120.5,1008.1,94.9,12.7,178.2,6.4,8,0,2024-06-05T05:45:00,2024-06-05T18:10:00,0.66,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",6/6/2024,89.6,80.9,82.9,90.9,80.1,84.7,67.2,93.1,0.29,73,73.7,rain,0,0,13.2,9.5,247.9,1007,100,13.5,149.9,5.4,5,0,2024-06-06T05:44:00,2024-06-06T18:05:00,0.69,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/7/2024,84.8,77,80.3,87.6,76.8,80.1,71.8,90.4,0.28,93,64.2,rain,0,0,19.2,13.7,240.4,1010.8,88.7,13.6,228.9,8.2,4,0,2024-06-07T05:45:00,2024-06-07T18:07:00,0.73,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",6/8/2024,90.4,83.3,85.7,91.8,82.3,85.7,72.9,95.2,0.05,49,17,rain,0,0,15.3,11.4,318.9,1010.3,100,12,140.9,5.1,6,0,2024-06-08T05:36:00,2024-06-08T18:15:00,0.76,Partially cloudy,"Mưa, nhiệt độ cao, độ ẩm cao.",partly-cloudy-day,VVTS
